S.No.,State Code,State Name,District Code,District Name,Sub-district Code,Sub-district Version,Sub-district Name,Census 2001 Code,Census 2011 Code
5847,19,West Bengal,313,Howrah,2404,1,Sankrail,19,2404
5848,22,Chhattisgarh,380,Jashpur,7234,2,Sanna,0,0
5849,24,Gujarat,455,Patan,3744,2,Santalpur,1,3744
5850,28,Andhra Pradesh,519,Srikakulam,4790,1,Santhabommali,22,4790
5851,28,Andhra Pradesh,521,Vizianagaram,4795,2,Santhakaviti,27,4795
5852,28,Andhra Pradesh,517,Prakasam,5104,3,Santhamaguluru,8,5104
5853,28,Andhra Pradesh,517,Prakasam,5138,1,Santhanuthala Padu,42,5138
5854,28,Andhra Pradesh,503,Chittoor,5425,1,Santhipuram,59,5425
5855,19,West Bengal,320,Nadia,2311,1,Santipur,13,2311
5856,16,Tripura,271,South Tripura,6683,1,Santirbazar,0,0
5857,24,Gujarat,669,Mahisagar,3881,8,Santrampur,3,3881
5858,19,West Bengal,321,Purulia,2384,1,Santuri,7,2384
5859,23,Madhya Pradesh,410,Indore,3542,7,Sanwer,2,3542
5860,18,Assam,708,Charaideo,7054,13,Sapekhati,0,0
5861,8,Rajasthan,108,Karauli,525,1,Sapotra,6,525
5862,13,Nagaland,251,Zunheboto,1778,1,Saptiqa,0,1778
5863,8,Rajasthan,777,Salumbar,693,6,Sarada,9,693
5864,22,Chhattisgarh,379,Janjgir-Champa,7274,6,Saragaon,0,0
5865,29,Karnataka,545,Mysuru,7098,10,Saraguru,0,0
5866,2,Himachal Pradesh,23,Shimla,6959,3,Sarahan,0,0
5867,23,Madhya Pradesh,638,Singrauli,6986,6,Sarai,0,0
5868,10,Bihar,223,Supaul,1106,1,Saraigarh Bhaptiyahi,6,1106
5869,20,Jharkhand,341,Saraikela Kharsawan,2753,1,Saraikela,10,2753
5870,22,Chhattisgarh,385,Mahasamund,3340,1,Saraipali,2,3340
5871,10,Bihar,217,Samastipur,1295,1,Sarairanjan,12,1295
5872,10,Bihar,208,Muzaffarpur,1202,1,Saraiya,4,1202
5873,20,Jharkhand,326,Dumka,2666,1,Saraiyahat,1,2666
5874,36,Telangana,681,Jagitial,4396,5,Sarangapur,4,4396
5875,36,Telangana,680,Nirmal,4336,4,Sarangapur,32,4336
5876,22,Chhattisgarh,763,Sarangarh-Bilaigarh,3270,2,Sarangarh,6,3270
5877,23,Madhya Pradesh,422,Rajgarh,3567,2,Sarangpur,5,3567
5878,21,Odisha,365,Mayurbhanj,7479,3,Saraskana,0,0
5879,24,Gujarat,455,Patan,6196,1,Saraswati,0,0
5880,6,Haryana,76,Yamunanagar,6476,1,Saraswati Nagar St,0,0
5881,20,Jharkhand,324,Deoghar,2553,1,Sarath,7,2553
5882,28,Andhra Pradesh,519,Srikakulam,4788,1,Saravakota,20,4788
5883,2,Himachal Pradesh,23,Shimla,6960,4,Sarawati Nagar,0,0
5884,8,Rajasthan,112,Rajsamand,7370,2,Sardargarh,0,0
5885,23,Madhya Pradesh,403,Dhar,3533,1,Sardarpur,2,3533
5886,8,Rajasthan,96,Churu,483,5,Sardarshahar,3,483
5887,9,Uttar Pradesh,169,Meerut,732,1,Sardhana,1,732
5888,3,Punjab,37,Mansa,247,2,Sardulgarh,1,247
5889,19,West Bengal,305,Bankura,2377,1,Sarenga,22,2377
5890,22,Chhattisgarh,647,Mungeli,7326,6,Sargaon,0,0
5891,9,Uttar Pradesh,149,Hamirpur,866,3,Sarila,2,866
5892,22,Chhattisgarh,763,Sarangarh-Bilaigarh,7244,4,Sariya,0,0
5893,2,Himachal Pradesh,22,Mandi,129,12,Sarkaghat,7,129
5894,12,Arunachal Pradesh,233,Kurung Kumey,1712,6,Sarli Circle,10,1712
5895,8,Rajasthan,98,Dholpur,6389,2,Sarmathura,0,0
5896,10,Bihar,209,Nalanda,1384,1,Sarmera,7,1384
5897,9,Uttar Pradesh,162,Lucknow,6094,10,Sarojani Nagar,0,0
5898,22,Chhattisgarh,381,Uttar Bastar Kanker,7325,1,Sarona,0,0
5899,36,Telangana,518,Ranga Reddy,4526,2,Saroornagar,15,4526
5900,22,Chhattisgarh,763,Sarangarh-Bilaigarh,7401,1,Sarsiwa,0,0
5901,18,Assam,280,Barpeta,2023,8,Sarthebari,5,2023
5902,28,Andhra Pradesh,519,Srikakulam,4793,1,Sarubujjili,25,4793
5903,18,Assam,288,Golaghat,2087,1,Sarupathar,5,2087
5904,18,Assam,739,Bajali,2025,14,Sarupeta (Pt),7,2025
5905,20,Jharkhand,324,Deoghar,2547,1,Sarwan,3,2547
5906,8,Rajasthan,86,Ajmer,613,8,Sarwar,8,613
5907,10,Bihar,215,Rohtas,1471,1,Sasaram,15,1471
5908,3,Punjab,608,S.A.S Nagar,267,13,Sas Nagar (Mohali),0,267
5909,9,Uttar Pradesh,163,Hathras,757,1,Sasni,1,757
5910,37,Ladakh,9,Leh Ladakh,7160,3,Saspol,0,0
5911,23,Madhya Pradesh,398,Chhatarpur,7397,8,Satai,0,0
5912,13,Nagaland,251,Zunheboto,1777,1,Satakha,10,1777
5913,27,Maharashtra,494,Satara,4262,4,Satara,8,4262
5914,30,Goa,551,North Goa,5613,1,Satari,5,5613
5915,10,Bihar,216,Saharsa,1172,1,Satar Kataiya,2,1172
5916,20,Jharkhand,338,Palamu,2631,1,Satbarwa,10,2631
5917,20,Jharkhand,334,Koderma,2526,1,Satgawan,1,2526
5918,24,Gujarat,672,Arvalli,7559,3,Sathamba,0,0
5919,33,Tamil Nadu,594,Thoothukkudi,5869,1,Sathankulam,8,5869
5920,36,Telangana,501,Adilabad,7515,1,Sathnala,0,0
5921,36,Telangana,509,Khammam,4751,2,Sathupalli,29,4751
5922,33,Tamil Nadu,573,Erode,5749,5,Sathyamangalam,1,5749
5923,24,Gujarat,451,Mahesana,3751,1,Satlasana,1,3751
5924,6,Haryana,69,Mahendragarh,6459,2,Satnali St,0,0
5925,13,Nagaland,251,Zunheboto,1779,1,Satoi,11,1779
5926,5,Uttarakhand,52,Pauri Garhwal,311,1,Satpuli,5,311
5927,28,Andhra Pradesh,751,Palnadu,5058,3,Sattenapalli,19,5058
5928,33,Tamil Nadu,597,Virudhunagar,5854,2,Sattur,8,5854
5929,23,Madhya Pradesh,402,Dewas,3528,3,Satwas,0,3528
5930,21,Odisha,369,Puri,3064,3,Satyabadi,7,3064
5931,28,Andhra Pradesh,752,Tirupati,5402,2,Satyavedu,36,5402
5932,10,Bihar,216,Saharsa,1175,1,Saur Bazar,5,1175
5933,23,Madhya Pradesh,785,Pandhurna,3656,3,Sausar,7,3656
5934,29,Karnataka,527,Belagavi,5441,5,Savadatti,9,5441
5935,28,Andhra Pradesh,751,Palnadu,5064,2,Savalyapuram H/O Kanamarlapudi,25,5064
5936,29,Karnataka,540,Haveri,5490,1,Savanur,2,5490
5937,24,Gujarat,439,Amreli,3846,3,Savar Kundla,8,3846
5938,24,Gujarat,461,Vadodara,3897,2,Savli,1,3897
5939,27,Maharashtra,484,Nagpur,4026,1,Savner,4,4026
5940,12,Arunachal Pradesh,231,East Kameng,1591,2,Sawa Circle,10,1591
5941,8,Rajasthan,113,Sawai Madhopur,531,1,Sawai Madhopur,6,531
5942,27,Maharashtra,473,Chandrapur,4068,1,Sawali,5,4068
5943,27,Maharashtra,495,Sindhudurg,4281,1,Sawantwadi,7,4281
5944,8,Rajasthan,86,Ajmer,6660,6,Sawar,0,0
5945,9,Uttar Pradesh,150,Hardoi,810,1,Sawayajpur,2,810
5946,14,Manipur,255,Imphal East,1884,1,Sawombung,2,1884
5947,24,Gujarat,460,Surendranagar,3795,1,Sayla,8,3795
5948,8,Rajasthan,104,Jalore,585,1,Sayla,1,585
5949,8,Rajasthan,117,Udaipur,7390,7,Sayra,0,0
5950,13,Nagaland,245,Kohima,1850,2,Sechu-Zubza,0,1850
5951,36,Telangana,507,Hyderabad,4498,1,Secunderabad,3,4498
5952,29,Karnataka,538,Kalaburagi,5584,1,Sedam,5,5584
5953,8,Rajasthan,90,Barmer,6045,8,Sedwa,0,0
5954,22,Chhattisgarh,375,Bilaspur,7247,1,Seepat,0,0
5955,36,Telangana,688,Mahabubabad,7518,1,Seerole,0,0
5956,28,Andhra Pradesh,520,Visakhapatnam,6836,1,Seethammadhara,0,0
5957,28,Andhra Pradesh,743,Parvathipuram Manyam,4770,2,Seethampeta,2,4770
5958,28,Andhra Pradesh,505,East Godavari,4896,1,Seethanagaram,12,4896
5959,28,Andhra Pradesh,743,Parvathipuram Manyam,4814,2,Seethanagaram,8,4814
5960,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5153,1,Seetharamapuram,1,5153
5961,23,Madhya Pradesh,414,Khargone (West Nimar),3548,1,Segaon,4,3548
5962,12,Arunachal Pradesh,241,Upper Subansiri,6553,1,Segi Gusar Circle,0,0
5963,23,Madhya Pradesh,427,Sehore,3582,3,Sehore,1,3582
5964,23,Madhya Pradesh,427,Sehore,7008,4,Sehore Nagar,0,0
5965,12,Arunachal Pradesh,723,Pakke Kessang,6104,4,Seijosa Adc,0,0
5966,8,Rajasthan,107,Jodhpur,6927,21,Sekhala,0,0
5967,13,Nagaland,248,Phek,1800,1,Sekruzu,1,1800
5968,27,Maharashtra,498,Wardha,4018,1,Seloo,4,4018
5969,17,Meghalaya,278,West Garo Hills,1962,9,Selsella,1,1962
5970,27,Maharashtra,489,Parbhani,4116,2,Selu,1,4116
5971,8,Rajasthan,777,Salumbar,6911,7,Semari,0,0
5972,23,Madhya Pradesh,424,Rewa,3475,2,Semaria,0,3475
5973,33,Tamil Nadu,580,Namakkal,6632,2,Sendamangalam,0,0
5974,23,Madhya Pradesh,393,Barwani,3561,4,Sendhwa,6,3561
5975,33,Tamil Nadu,610,Ariyalur,5785,1,Sendurai,1,5785
5976,27,Maharashtra,477,Hingoli,4111,1,Sengaon,1,4111
5977,20,Jharkhand,336,Lohardaga,2602,1,Senha,4,2602
5978,23,Madhya Pradesh,401,Datia,3403,1,Seondha,1,3403
5979,23,Madhya Pradesh,428,Seoni,3664,5,Seoni,4,3664
5980,23,Madhya Pradesh,409,Narmadapuram,3612,5,Seoni Malwa,1,3612
5981,23,Madhya Pradesh,428,Seoni,7018,4,Seoni Nagar,0,0
5982,8,Rajasthan,98,Dholpur,517,3,Sepau,3,517
5983,12,Arunachal Pradesh,231,East Kameng,1584,8,Seppa Hq,4,1584
5984,19,West Bengal,312,Hooghly,2350,1,Serampur Uttarpara,13,2350
5985,15,Mizoram,268,Serchhip,1910,2,Serchhip,1,1910
5986,36,Telangana,518,Ranga Reddy,4516,1,Serilingampally,5,4516
5987,8,Rajasthan,772,Phalodi,7147,3,Setrawa,0,0
5988,28,Andhra Pradesh,502,Ananthapuramu,5332,1,Settur,29,5332
5989,9,Uttar Pradesh,146,Ghazipur,6835,5,Sewarai,0,0
5990,13,Nagaland,614,Kiphire,1835,1,Seyochung,13,1835
5991,36,Telangana,518,Ranga Reddy,4542,1,Shabad,31,4542
5992,23,Madhya Pradesh,391,Ashoknagar,3687,6,Shadhora,0,3687
5993,9,Uttar Pradesh,150,Hardoi,809,1,Shahabad,4,809
5994,9,Uttar Pradesh,176,Rampur,727,2,Shahabad,4,727
5995,29,Karnataka,538,Kalaburagi,7088,3,Shahabad,0,0
5996,27,Maharashtra,486,Nandurbar,3953,1,Shahade,4,3953
5997,27,Maharashtra,497,Thane,4167,1,Shahapur,11,4167
5998,8,Rajasthan,89,Baran,675,2,Shahbad,6,675
5999,6,Haryana,68,Kurukshetra,364,4,Shahbad,1,364
6000,1,Jammu And Kashmir,1,Anantnag,6816,7,Shahbad Bala,0,0
6001,7,Delhi,81,North East,437,3,Shahdara,2,437
6002,9,Uttar Pradesh,152,Jaunpur,981,5,Shahganj,1,981
6003,23,Madhya Pradesh,425,Sagar,3447,1,Shahgarh,0,3447
6004,9,Uttar Pradesh,180,Shahjahanpur,795,3,Shahjahanpur,3,795
6005,3,Punjab,34,Jalandhar,209,1,Shahkot,1,209
6006,10,Bihar,192,Bhagalpur,1341,1,Shahkund,13,1341
6007,23,Madhya Pradesh,420,Panna,3441,3,Shahnagar,5,3441
6008,1,Jammu And Kashmir,11,Pulwama,6794,4,Shahoora (Litter),0,0
6009,10,Bihar,193,Bhojpur,1421,1,Shahpur,1,1421
6010,23,Madhya Pradesh,394,Betul,3603,2,Shahpur,3,3603
6011,2,Himachal Pradesh,18,Kangra,98,17,Shahpur,6,98
6012,29,Karnataka,635,Yadgir,5588,4,Shahpur,9,5588
6013,8,Rajasthan,102,Jaipur,540,4,Shahpura,3,540
6014,8,Rajasthan,92,Bhilwara,629,7,Shahpura,3,629
6015,23,Madhya Pradesh,411,Jabalpur,3630,5,Shahpura,3,3630
6016,23,Madhya Pradesh,404,Dindori,3639,1,Shahpura,1,3639
6017,27,Maharashtra,480,Kolhapur,4283,2,Shahuwadi,1,4283
6018,6,Haryana,58,Ambala,6431,1,Shahzadpur St,0,0
6019,36,Telangana,507,Hyderabad,4496,1,Shaikpet,1,4496
6020,23,Madhya Pradesh,430,Shajapur,3519,3,Shajapur,5,3519
6021,37,Ladakh,6,Kargil,6192,6,Shakar Chiktan,0,0
6022,7,Delhi,796,Central North,7578,5,Shakur Basti,0,0
6023,36,Telangana,514,Nalgonda,4624,2,Shaligouraram,12,4624
6024,20,Jharkhand,323,Chatra,2514,1,Shaligram Ram Narayanpur(Hunterganj),0,2514
6025,7,Delhi,796,Central North,7579,2,Shalimar Bagh,0,0
6026,17,Meghalaya,279,West Khasi Hills,7338,3,Shallang,0,0
6027,5,Uttarakhand,46,Bageshwar,6367,1,Shama,0,0
6028,21,Odisha,365,Mayurbhanj,7457,7,Shamakhunta,0,0
6029,13,Nagaland,765,Shamator,1825,2,Shamator,10,1825
6030,10,Bihar,190,Banka,1345,1,Shambhuganj,1,1345
6031,23,Madhya Pradesh,416,Mandsaur,3495,2,Shamgarh,0,3495
6032,10,Bihar,191,Begusarai,1321,1,Shamho Akha Kurha,18,1321
6033,36,Telangana,700,Medchal Malkajgiri,4520,4,Shamirpet,9,4520
6034,24,Gujarat,672,Arvalli,7548,3,Shamlaji,0,0
6035,9,Uttar Pradesh,660,Shamli,707,11,Shamli,2,707
6036,36,Telangana,518,Ranga Reddy,4543,1,Shamshabad,32,4543
6037,23,Madhya Pradesh,437,Vidisha,3576,2,Shamshabad,0,3576
6038,13,Nagaland,247,Mon,1747,1,Shangnyu,4,1747
6039,1,Jammu And Kashmir,1,Anantnag,56,8,Shangus,3,56
6040,36,Telangana,513,Medak,4454,2,Shankarampet (A),5,4454
6041,36,Telangana,513,Medak,4467,2,Shankarampet (R),17,4467
6042,36,Telangana,508,Karimnagar,4441,1,Shankarapatnam,48,4441
6043,22,Chhattisgarh,649,Balrampur-Ramanujganj,3241,2,Shankargarh,0,3241
6044,36,Telangana,518,Ranga Reddy,4515,1,Shankarpalle,4,4515
6045,10,Bihar,205,Madhepura,1162,1,Shankarpur,5,1162
6046,24,Gujarat,455,Patan,6197,1,Shankheshvar,0,0
6047,36,Telangana,686,Hanumakonda,4691,2,Shayampet,20,4691
6048,27,Maharashtra,472,Buldhana,3977,1,Shegaon,3,3977
6049,24,Gujarat,454,Panch Mahals,3883,4,Shehera,5,3883
6050,10,Bihar,219,Sheikhpura,1374,1,Sheikhpura,3,1374
6051,10,Bihar,219,Sheikhpura,1373,1,Shekhopur Sarai,2,1373
6052,17,Meghalaya,274,East Khasi Hills,1994,1,Shella Bholaganj,6,1994
6053,33,Tamil Nadu,733,Tenkasi,5874,3,Shenkottai,5,5874
6054,8,Rajasthan,90,Barmer,577,5,Sheo,1,577
6055,8,Rajasthan,115,Sirohi,592,1,Sheoganj,1,592
6056,10,Bihar,220,Sheohar,1060,1,Sheohar,3,1060
6057,23,Madhya Pradesh,431,Sheopur,3382,3,Sheopur,2,3382
6058,10,Bihar,215,Rohtas,1470,1,Sheosagar,14,1470
6059,21,Odisha,354,Ganjam,3092,7,Sheragada,6,3092
6060,12,Arunachal Pradesh,242,West Kameng,6566,2,Shergaon Circle,0,0
6061,8,Rajasthan,107,Jodhpur,571,14,Shergarh,5,571
6062,10,Bihar,196,Gaya,1503,1,Sherghati,17,1503
6063,37,Ladakh,6,Kargil,7305,2,Shergole,0,0
6064,27,Maharashtra,466,Ahilyanagar,4207,1,Shevgaon,7,4207
6065,29,Karnataka,540,Haveri,5489,1,Shiggaon,1,5489
6066,20,Jharkhand,326,Dumka,2671,1,Shikaripara,6,2671
6067,29,Karnataka,547,Shivamogga,5517,1,Shikarpur,3,5517
6068,9,Uttar Pradesh,134,Bulandshahr,750,2,Shikarpur,6,750
6069,9,Uttar Pradesh,143,Firozabad,774,4,Shikohabad,4,774
6070,2,Himachal Pradesh,24,Sirmaur,175,6,Shillai,9,175
6071,2,Himachal Pradesh,23,Shimla,181,13,Shimla ( Rural ),0,181
6072,2,Himachal Pradesh,23,Shimla,182,1,Shimla (Urban),0,182
6073,29,Karnataka,537,Gadag,5471,6,Shirahatti,4,5471
6074,27,Maharashtra,493,Sangli,4295,1,Shirala,1,4295
6075,27,Maharashtra,480,Kolhapur,4286,2,Shirol,4,4286
6076,27,Maharashtra,474,Dhule,3956,3,Shirpur,1,3956
6077,27,Maharashtra,490,Pune,4189,1,Shirur,3,4189
6078,27,Maharashtra,481,Latur,4231,2,Shirur Anantpal,6,4231
6079,27,Maharashtra,470,Beed,4217,1,Shirur (Kasar),3,4217
6080,10,Bihar,217,Samastipur,1286,1,Shivaji Nagar,3,1286
6081,29,Karnataka,547,Shivamogga,5520,2,Shivamogga,6,5520
6082,36,Telangana,513,Medak,4487,2,Shivampet,37,4487
6083,23,Madhya Pradesh,409,Narmadapuram,7565,1,Shivpur,0,0
6084,23,Madhya Pradesh,432,Shivpuri,3408,4,Shivpuri,2,3408
6085,23,Madhya Pradesh,432,Shivpuri,7044,2,Shivpuri Nagar,0,0
6086,22,Chhattisgarh,379,Janjgir-Champa,7256,3,Shivrinarayan,0,0
6087,9,Uttar Pradesh,182,Siddharthnagar,932,1,Shohratgarh,1,932
6088,33,Tamil Nadu,568,Chennai,5705,4,Sholinganallur,0,5705
6089,33,Tamil Nadu,731,Ranipet,7060,3,Sholinghur,0,0
6090,33,Tamil Nadu,577,Krishnagiri,6641,1,Shoolagiri,0,0
6091,1,Jammu And Kashmir,625,Shopian,52,12,Shopian,4,52
6092,29,Karnataka,635,Yadgir,5587,6,Shorapur,8,5587
6093,27,Maharashtra,466,Ahilyanagar,4212,1,Shrigonda,12,4212
6094,8,Rajasthan,114,Sikar,555,9,Shrimadhopur,5,555
6095,8,Rajasthan,108,Karauli,7148,2,Shrimahaveer Ji,0,0
6096,27,Maharashtra,466,Ahilyanagar,4205,1,Shrirampur,5,4205
6097,29,Karnataka,544,Mandya,5549,1,Shrirangapattana,4,5549
6098,27,Maharashtra,491,Raigad,4183,1,Shrivardhan,12,4183
6099,23,Madhya Pradesh,430,Shajapur,3522,4,Shujalpur,7,3522
6100,23,Madhya Pradesh,427,Sehore,3583,5,Shyampur,0,3583
6101,19,West Bengal,313,Howrah,2410,1,Shyampur - I,13,2410
6102,19,West Bengal,313,Howrah,2411,1,Shyampur - II,14,2411
6103,15,Mizoram,267,Siaha,1921,2,Siaha,0,1921
6104,9,Uttar Pradesh,134,Bulandshahr,747,4,Siana,3,747
6105,12,Arunachal Pradesh,719,Lower Siang,6573,1,Sibe Circle,0,0
6106,18,Assam,300,Sivasagar,2071,4,Sibsagar,2,2071
6107,29,Karnataka,550,Uttara Kannada,5486,1,Siddapur,9,5486
6108,36,Telangana,692,Siddipet,6281,2,Siddipet Rural,0,0
6109,36,Telangana,692,Siddipet,4459,4,Siddipet Urban,10,4459
6110,9,Uttar Pradesh,183,Sitapur,808,23,Sidhauli,6,808
6111,10,Bihar,211,Pashchim Champaran,1013,1,Sidhaw,1,1013
6112,8,Rajasthan,96,Churu,6931,6,Sidhmukh,0,0
6113,28,Andhra Pradesh,504,Y.S.R. Kadapa,5229,1,Sidhout,31,5229
6114,24,Gujarat,455,Patan,3746,1,Sidhpur,4,3746
6115,10,Bihar,197,Gopalganj,1227,1,Sidhwalia,13,1227
6116,29,Karnataka,630,Chikkaballapura,5599,1,Sidlaghatta,5,5599
6117,18,Assam,612,Chirang,2114,3,Sidli (Pt),90,2114
6118,23,Madhya Pradesh,433,Sidhi,3700,5,Sihawal,4,3700
6119,24,Gujarat,443,Bhavnagar,3856,1,Sihor,7,3856
6120,23,Madhya Pradesh,411,Jabalpur,3627,12,Sihora,1,3627
6121,2,Himachal Pradesh,16,Chamba,89,5,Sihunta,7,89
6122,17,Meghalaya,277,South Garo Hills,7332,8,Siju,0,0
6123,9,Uttar Pradesh,126,Ballia,976,2,Sikanderpur,2,976
6124,10,Bihar,198,Jamui,1526,1,Sikandra,2,1526
6125,9,Uttar Pradesh,156,Kanpur Dehat,847,1,Sikandra,2,847
6126,9,Uttar Pradesh,134,Bulandshahr,745,1,Sikandrabad,1,745
6127,9,Uttar Pradesh,163,Hathras,758,1,Sikandra Rao,2,758
6128,8,Rajasthan,114,Sikar,553,6,Sikar,3,553
6129,8,Rajasthan,114,Sikar,7228,5,Sikar Gramin,0,0
6130,8,Rajasthan,97,Dausa,535,4,Sikrai,3,535
6131,8,Rajasthan,767,Deeg,6930,5,Sikri,0,0
6132,10,Bihar,211,Pashchim Champaran,1026,1,Sikta,14,1026
6133,10,Bihar,188,Araria,1118,1,Sikti,7,1118
6134,10,Bihar,209,Nalanda,1395,1,Silao,18,1395
6135,18,Assam,282,Cachar,2097,1,Silchar,2,2097
6136,20,Jharkhand,339,Ranchi,2688,1,Silli,5,2688
6137,27,Maharashtra,469,Chhatrapati Sambhajinagar,4135,2,Sillod,3,4135
6138,18,Assam,292,Karbi Anglong,2091,1,Silonijan,4,2091
6139,12,Arunachal Pradesh,237,Papum Pare,6843,1,Silsango Circle,0,0
6140,23,Madhya Pradesh,421,Raisen,3596,4,Silwani,6,3596
6141,8,Rajasthan,99,Dungarpur,649,10,Simalwara,4,649
6142,23,Madhya Pradesh,420,Panna,6975,2,Simaria,0,0
6143,20,Jharkhand,323,Chatra,2524,1,Simaria,9,2524
6144,20,Jharkhand,342,Simdega,2718,1,Simdega,12,2718
6145,22,Chhattisgarh,644,Balodabazar-Bhatapara,3324,6,Simga,1,3324
6146,28,Andhra Pradesh,504,Y.S.R. Kadapa,5217,1,Simhadripuram,19,5217
6147,21,Odisha,363,Koraput,3215,9,Similiguda,11,3215
6148,19,West Bengal,305,Bankura,2372,1,Simlapal,17,2372
6149,10,Bihar,194,Buxar,1435,1,Simri,1,1435
6150,10,Bihar,216,Saharsa,1178,1,Simri Bakhtiarpur,8,1178
6151,21,Odisha,346,Balasore,2908,5,Simulia,17,2908
6152,21,Odisha,368,Nuapada,3158,2,Sinapali,6,3158
6153,27,Maharashtra,473,Chandrapur,4069,1,Sindewahi,6,4069
6154,29,Karnataka,530,Vijayapura,5451,10,Sindgi,3,5451
6155,8,Rajasthan,775,Balotra,6052,4,Sindhari,0,0
6156,29,Karnataka,546,Raichur,5463,4,Sindhnur,5,5463
6157,27,Maharashtra,474,Dhule,3957,3,Sindkhede,2,3957
6158,27,Maharashtra,472,Buldhana,3986,1,Sindkhed Raja,12,3986
6159,12,Arunachal Pradesh,240,Upper Siang,1662,4,Singa Circle,5,1662
6160,33,Tamil Nadu,585,Sivaganga,5995,2,Singampunari,0,0
6161,28,Andhra Pradesh,502,Ananthapuramu,5325,1,Singanamala,22,5325
6162,28,Andhra Pradesh,517,Prakasam,5149,1,Singarayakonda,53,5149
6163,36,Telangana,509,Khammam,4744,1,Singareni,22,4744
6164,12,Arunachal Pradesh,242,West Kameng,1573,7,Singchung Adc,6,1573
6165,10,Bihar,205,Madhepura,1159,1,Singheshwar,2,1159
6166,10,Bihar,217,Samastipur,1301,1,Singhia,18,1301
6167,1,Jammu And Kashmir,3,Baramulla,7204,1,Singhpora,0,0
6168,10,Bihar,195,Darbhanga,1182,1,Singhwara,2,1182
6169,14,Manipur,254,Churachandpur,1872,3,Singngat,5,1872
6170,23,Madhya Pradesh,419,Neemuch,3488,2,Singoli,0,3488
6171,23,Madhya Pradesh,638,Singrauli,3705,12,Singrauli,9,3705
6172,23,Madhya Pradesh,638,Singrauli,7040,2,Singrauli Nagar,0,0
6173,19,West Bengal,312,Hooghly,2349,1,Singur,12,2349
6174,24,Gujarat,445,Dahod,6480,1,Singvad,0,0
6175,27,Maharashtra,487,Nashik,4154,1,Sinnar,13,4154
6176,24,Gujarat,461,Vadodara,3908,1,Sinor,12,3908
6177,1,Jammu And Kashmir,12,Rajouri,6777,1,Siot,0,0
6178,18,Assam,283,Darrang,2147,18,Sipajhar,4,2147
6179,29,Karnataka,548,Tumakuru,5533,1,Sira,2,5533
6180,23,Madhya Pradesh,408,Harda,3607,2,Sirali,0,3607
6181,9,Uttar Pradesh,158,Kaushambi,885,1,Sirathu,1,885
6182,9,Uttar Pradesh,129,Bara Banki,899,1,Sirauli Gauspur,4,899
6183,36,Telangana,683,Rajanna Sircilla,4435,3,Sircilla,42,4435
6184,10,Bihar,210,Nawada,1523,1,Sirdala,13,1523
6185,36,Telangana,691,Sangareddy,6279,1,Sirgapoor,0,0
6186,36,Telangana,516,Nizamabad,4379,3,Sirikonda,23,4379
6187,36,Telangana,501,Adilabad,6224,3,Sirikonda,0,0
6188,33,Tamil Nadu,735,Mayiladuthurai,5795,2,Sirkali,1,5795
6189,23,Madhya Pradesh,424,Rewa,3473,5,Sirmour,2,3473
6190,8,Rajasthan,115,Sirohi,593,3,Sirohi,2,593
6191,27,Maharashtra,475,Gadchiroli,4063,1,Sironcha,12,4063
6192,23,Madhya Pradesh,437,Vidisha,3571,2,Sironj,2,3571
6193,36,Telangana,699,Kumuram Bheem Asifabad,4315,2,Sirpur (T),11,4315
6194,36,Telangana,699,Kumuram Bheem Asifabad,4326,4,Sirpur U,22,4326
6195,6,Haryana,74,Sirsa,390,5,Sirsa,2,390
6196,9,Uttar Pradesh,143,Firozabad,6161,3,Sirsaganj,0,0
6197,29,Karnataka,550,Uttara Kannada,5483,1,Sirsi,6,5483
6198,29,Karnataka,528,Ballari,5499,1,Siruguppa,4,5499
6199,28,Andhra Pradesh,755,Nandyal,5286,2,Sirvel,37,5286
6200,29,Karnataka,546,Raichur,7097,2,Sirwar,0,0
6201,20,Jharkhand,331,Gumla,2708,1,Sisai,3,2708
6202,18,Assam,284,Dhemaji,2056,1,Sissibargaon,2,2056
6203,10,Bihar,222,Siwan,1247,1,Siswan,19,1247
6204,19,West Bengal,308,Cooch Behar,2189,1,Sitai,11,2189
6205,19,West Bengal,308,Cooch Behar,2190,1,Sitalkuchi,12,2190
6206,23,Madhya Pradesh,416,Mandsaur,3498,2,Sitamau,5,3498
6207,9,Uttar Pradesh,183,Sitapur,804,27,Sitapur,2,804
6208,22,Chhattisgarh,389,Surguja,3252,1,Sitapur,9,3252
6209,5,Uttarakhand,56,Udham Singh Nagar,351,5,Sitarganj,3,351
6210,13,Nagaland,614,Kiphire,1839,2,Sitimi,18,1839
6211,33,Tamil Nadu,585,Sivaganga,5832,3,Sivaganga,4,5832
6212,33,Tamil Nadu,733,Tenkasi,5870,3,Sivagiri,1,5870
6213,33,Tamil Nadu,597,Virudhunagar,5849,2,Sivakasi,3,5849
6214,10,Bihar,222,Siwan,1230,1,Siwan,2,1230
6215,8,Rajasthan,775,Balotra,580,4,Siwana,4,580
6216,6,Haryana,59,Bhiwani,400,2,Siwani,4,400
6217,6,Haryana,66,Kaithal,6449,1,Siwan St,0,0
6218,12,Arunachal Pradesh,241,Upper Subansiri,1610,2,Siyum Adc,4,1610
6219,23,Madhya Pradesh,413,Katni,6977,3,Sleemnabad,0,0
