party_id,body,period_label,state,year,seats,vote_share_pct,contested,party_votes,total_votes,source_ids,derivation
parties.IN.JD,parliament,LsGenJun1991,delhi,1991,0,14.210521,7,413933,2912863,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,goa,1991,0,1.043964,1,3285,314666,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,gujarat,1991,0,3.418827,24,366118,10708877,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,haryana,1991,0,12.489751,7,775213,6206793,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,himachal-pradesh,1991,0,6.995585,4,122556,1751905,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,karnataka,1991,0,17.723516,21,2729939,15402920,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,kerala,1991,0,4.51385,2,643366,14253155,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,lakshadweep,1991,0,49.445125,1,12520,25321,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,madhya-pradesh,1991,0,4.244341,37,695158,16378467,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,maharashtra,1991,0,10.542136,33,2456784,23304424,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,manipur,1991,0,18.547201,1,157059,846807,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,mizoram,1991,0,23.479707,1,56491,240595,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,odisha,1991,6,34.618277,19,3614451,10440875,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,rajasthan,1991,0,6.157339,22,757157,12296822,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,tamil-nadu,1991,0,2.908684,5,718222,24692334,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,uttar-pradesh,1991,22,21.270937,73,7975042,37492669,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenJun1991,west-bengal,1991,0,1.091977,2,339351,31076754,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,assam,1996,0,0.652819,5,61525,9424509,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,bihar,1996,22,31.883797,44,10911044,34221282,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,chandigarh,1996,0,0.928546,1,2405,259007,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,delhi,1996,0,4.244191,5,170609,4019824,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,gujarat,1996,0,0.421588,15,42176,10004069,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,haryana,1996,0,1.535083,8,116845,7611643,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,himachal-pradesh,1996,0,0.216978,1,4381,2019097,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,jammu-and-kashmir,1996,1,17.634642,5,366074,2075880,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,karnataka,1996,16,34.910101,27,6533204,18714366,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,kerala,1996,1,4.401264,2,633104,14384596,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,lakshadweep,1996,0,48.287399,1,14577,30188,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,madhya-pradesh,1996,0,1.051779,8,241119,22924872,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,maharashtra,1996,0,3.303301,12,936857,28361236,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,manipur,1996,0,1.75572,1,16837,958980,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,odisha,1996,4,30.05158,19,3915710,13029964,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,punjab,1996,0,2.65994,1,234818,8827945,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,rajasthan,1996,0,2.629893,14,341080,12969347,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,tamil-nadu,1996,0,1.527411,8,415287,27188941,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,tripura,1996,0,0.285764,1,3677,1286726,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,uttar-pradesh,1996,2,4.262206,17,1961325,46016667,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay1996,west-bengal,1996,0,0.402414,1,147686,36700029,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenMay2019,uttar-pradesh,2019,0,0.001818,1,1572,86481398,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,andhra-pradesh,1989,0,1.623067,2,466874,28764919,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,bihar,1989,32,37.660297,38,11619517,30853493,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,chandigarh,1989,1,42.051977,1,91212,216903,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,dadra-and-nagar-haveli-and-daman-and-diu,1989,0,7.603687,1,6732,88536,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,delhi,1989,1,16.276848,3,496007,3047316,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,goa,1989,0,18.070795,1,75479,417685,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,gujarat,1989,11,27.803324,14,3598584,12942999,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,haryana,1989,6,38.903094,8,2374534,6103715,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,himachal-pradesh,1989,0,7.194443,2,135401,1882022,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,jammu-and-kashmir,1989,0,30.049774,2,314357,1046121,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,karnataka,1989,1,28.335816,27,5220311,18423013,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,kerala,1989,0,1.86207,1,277682,14912541,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,madhya-pradesh,1989,4,8.279352,11,1628914,19674413,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,maharashtra,1989,5,10.945617,23,3015418,27549090,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,manipur,1989,0,1.486892,2,12804,861125,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,odisha,1989,16,49.46514,19,5535531,11190772,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,punjab,1989,1,5.46444,4,434031,7942827,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,rajasthan,1989,11,25.681705,13,3670864,14293693,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,tamil-nadu,1989,0,1.420098,2,374902,26399730,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,uttar-pradesh,1989,54,35.898108,69,14004513,39011842,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JD,parliament,LsGenNov1989,west-bengal,1989,0,0.520727,1,164854,31658427,src-7011f3395a15,computed_from_canonical_electoral_rows
parties.IN.JDKRP,parliament,LsGenJun2024,delhi,2024,0,0.018896,2,1690,8943585,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenApr2004,karnataka,2004,58,20.773239,220,5220121,25129066,src-cbafd828698c,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenApr2004,odisha,2004,0,0.444227,8,75223,16933456,src-edd45a80fe58,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenApr2006,assam,2006,0,0.026765,3,3261,12183969,src-5dd3d997bf7a,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenApr2007,uttar-pradesh,2007,0,0.013431,16,7006,52163417,src-5230abac31bb,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenApr2011,kerala,2011,4,1.515487,5,264631,17461779,src-9a9902894a2d,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenApr2019,arunachal-pradesh,2019,0,2.156253,12,13378,620428,src-62ae71639079,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenApr2021,kerala,2021,2,1.275753,4,265789,20833888,src-8e74145fe7dc,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenApr2021,tamil-nadu,2021,0,0.002572,1,1189,46236492,src-4c63b70dbcf5,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2002,gujarat,2002,0,0.040521,8,8286,20448692,src-fd5fcb61c787,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2003,delhi,2003,1,0.747041,12,33713,4512872,src-731874b4f970,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2003,rajasthan,2003,0,0.038806,9,8840,22780055,src-a403cedd49aa,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2008,rajasthan,2008,0,0.038254,5,9175,23984658,src-50c93d074c18,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2009,jharkhand,2009,0,0.02866,4,2946,10279009,src-6d8e0cb444b5,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2013,rajasthan,2013,0,0.011581,6,3574,30860626,src-484300621f4c,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2017,gujarat,2017,0,0.000753,1,226,30018086,src-953e9d223ef8,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2018,rajasthan,2018,0,0.002793,3,991,35483940,src-05c6e01fee51,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2018,telangana,2018,0,0.000609,1,126,20695458,src-b186201797e9,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenDec2022,gujarat,2022,0,0.007044,1,2242,31827572,src-b954b3907d29,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2000,bihar,2000,0,0.061446,10,22765,37048920,src-3c76417b04b0,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2000,haryana,2000,0,0.032381,4,2478,7652560,src-755a37da21a2,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2000,manipur,2000,1,1.582822,8,19945,1260091,src-d94c4278aaa1,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2000,odisha,2000,1,0.842354,24,118978,14124469,src-c03df2072e66,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2002,punjab,2002,0,0.029986,4,3084,10284686,src-fb26420035f0,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2002,uttar-pradesh,2002,0,0.005776,4,3099,53650610,src-183b4a86ce1d,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2002,uttarakhand,2002,0,0.027224,4,779,2861492,src-8f2cc56878d2,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2005,bihar,2005,0,0.091562,4,22428,24494763,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2005,haryana,2005,0,0.042676,11,3909,9159721,src-dc1cef63c582,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2005,jharkhand,2005,0,0.105313,9,10667,10128820,src-ac56637e266e,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2007,manipur,2007,0,0.482617,2,7144,1480263,src-89ccba42f243,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2007,uttarakhand,2007,0,0.051811,7,1955,3773300,src-48e68e28ee85,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenFeb2012,uttar-pradesh,2012,0,0.007209,10,5467,75830976,src-5c0c9c3de1ed,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenJan2007,punjab,2007,0,0.001724,1,218,12641706,src-eec71199419f,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenJan2012,manipur,2012,0,0.010594,2,148,1396968,src-54cc5d1d9ea0,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenJan2012,uttarakhand,2012,0,0.004917,2,209,4250314,src-90eb6961f25f,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenJun1991,assam,1991,0,0.014609,4,1222,8364832,src-165b4ac67603,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenJun2007,goa,2007,0,1.276472,12,8879,695589,src-893fdee64357,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMar2008,nagaland,2008,0,0.323944,4,3671,1133221,src-115a1d3b069c,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay1991,uttar-pradesh,1991,0,0.112685,3,42172,37424765,src-7bfa105ca7d0,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2001,assam,2001,0,0.01588,5,1690,10641987,src-ff8f98360b1b,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2001,kerala,2001,3,2.944801,10,463421,15736923,src-99bc11843e59,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2001,tamil-nadu,2001,0,0.229936,34,64468,28037314,src-edde438a4885,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2001,west-bengal,2001,0,0.077925,2,28541,36626099,src-06ef30dd9958,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2006,kerala,2006,5,2.440348,8,379286,15542289,src-b71794c93281,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2006,puducherry,2006,0,0.629236,1,3557,565289,src-557fb8688652,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2006,tamil-nadu,2006,0,0.071618,1,23628,32991555,src-7b4f21307492,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2006,west-bengal,2006,0,0.017703,6,6977,39410835,src-4cf8378fae18,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2008,karnataka,2008,28,18.960063,219,4959252,26156305,src-8dcd54ec3033,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2011,west-bengal,2011,0,0.001583,2,754,47638132,src-0e8c48e664a9,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2013,karnataka,2013,40,20.187122,222,6329158,31352454,src-4d8c80f8c8fe,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2014,andhra-pradesh,2014,0,0.003153,1,913,28952127,src-254843fef7c2,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2016,kerala,2016,3,1.449515,5,293274,20232563,src-9c3af42cecda,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2016,tamil-nadu,2016,0,0.001646,2,711,43205158,src-980ece2fb2f9,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2016,west-bengal,2016,0,0.002375,3,1299,54697791,src-2fbfb9f483a0,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2018,karnataka,2018,37,18.359952,198,6724879,36627978,src-f3b63ed575e8,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenMay2023,karnataka,2023,19,13.290338,206,5203856,39155182,src-6bda0daa4ff0,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenNov2003,madhya-pradesh,2003,0,0.103552,6,26406,25500290,src-6e6cad8b2a5a,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenNov2005,bihar,2005,0,0.032573,6,7672,23553000,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenNov2008,delhi,2008,0,0.021811,3,1347,6175712,src-8412f0292338,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenNov2008,madhya-pradesh,2008,0,0.078729,5,19858,25223132,src-f1c44ad28edb,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenNov2010,bihar,2010,0,0.792626,114,230326,29058604,src-e303c6d8e9fb,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenNov2013,madhya-pradesh,2013,0,0.004032,4,1365,33852504,src-599f7493d18f,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenNov2018,madhya-pradesh,2018,0,0.002753,2,1050,38138186,src-549efa82d0e1,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenNov2020,bihar,2020,0,0.043859,22,18481,42137619,src-06e18fc9a280,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenOct1999,maharashtra,1999,2,1.513016,25,497127,32856693,src-4f1bf04ee531,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenOct2004,maharashtra,2004,0,0.580258,34,242720,41829645,src-071f67ad16c1,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenOct2009,haryana,2009,0,0.003045,2,289,9490092,src-fe5c0a56f686,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenOct2009,maharashtra,2009,0,0.186455,17,84435,45284495,src-5b2670ea594e,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenOct2014,maharashtra,2014,0,0.023406,8,12382,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenOct2019,maharashtra,2019,0,0.009931,6,5477,55149929,src-558e9e7bac87,computed_from_canonical_electoral_rows
parties.IN.JDS,assembly,AcGenSep1999,karnataka,1999,10,10.424445,203,2316885,22225499,src-1a69f6c8f902,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenJun1991,assam,1991,0,0.053772,2,4548,8457986,src-b38e5d2db7f2,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenJun2024,karnataka,2024,2,5.597219,3,2173701,38835377,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,bihar,2004,0,0.018954,2,5559,29329444,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,haryana,2004,0,0.016631,1,1346,8093378,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,himachal-pradesh,2004,0,0.178442,1,4453,2495486,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,jammu-and-kashmir,2004,0,0.072164,1,1616,2239342,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,karnataka,2004,2,20.447043,28,5135205,25114659,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,kerala,2004,1,2.254417,1,340111,15086428,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,madhya-pradesh,2004,0,0.038322,2,7074,18459240,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,maharashtra,2004,0,0.623972,1,213731,34253278,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.JDS,parliament,LsGenMay2004,nagaland,2004,0,0.539321,1,5149,954719,src-6e952de88bcd,computed_from_canonical_electoral_rows
