party_id,body,rank,entity_id,constituency_name,state,wins,contested,last_won_year,results,source_ids,derivation
parties.IN.GKC,assembly,4,IN-S22-AC-1976-217,ALANGULAM,tamil-nadu,1,9,1980,LLWLLLLLL,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.GKC,assembly,5,IN-S22-AC-1976-83,PENNAGARAM,tamil-nadu,1,9,1980,LLWLLLLLL,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.GKC,assembly,6,IN-S22-AC-1976-9,THEAGARAYA NAGAR,tamil-nadu,1,9,1980,LLWLLLLLL,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.GPP,assembly,1,IN-S06-AC-2008-87,Visavadar,gujarat,1,3,2012,WLL,src-419098a2fee9|src-953e9d223ef8|src-b954b3907d29,computed_from_canonical_winner_rows
parties.IN.GPP,assembly,2,IN-S06-AC-2008-94,Dhari,gujarat,1,3,2012,WLL,src-419098a2fee9|src-953e9d223ef8|src-b954b3907d29,computed_from_canonical_winner_rows
parties.IN.HAM_SECULAR,parliament,1,IN-PC-2008-S04-38,Gaya,bihar,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.HMS,assembly,1,IN-S24-AC-1976-186,RUDRAPUR,uttar-pradesh,2,10,1989,WLLLWLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,1,IN-S15-AC-2008-34,Mawshynrut,meghalaya,2,3,2023,WLW,src-5a1b3a8e1619|src-cacdb2a7ec2f|src-ea20b374916b,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,2,IN-S15-AC-1976-34,NONGSTOIN,meghalaya,1,1,2008,W,src-41d3d3556e9d,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,3,IN-S15-AC-1976-33,PARIONG,meghalaya,1,2,2008,LW,src-41d3d3556e9d|src-71f0e1eb39ea,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,4,IN-S15-AC-2008-22,Nongkrem,meghalaya,1,2,2013,WL,src-cacdb2a7ec2f|src-ea20b374916b,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,5,IN-S15-AC-2008-23,Sohing,meghalaya,1,2,2018,LW,src-cacdb2a7ec2f|src-ea20b374916b,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,6,IN-S15-AC-2008-31,Mawthadraishan,meghalaya,1,3,2023,LLW,src-5a1b3a8e1619|src-cacdb2a7ec2f|src-ea20b374916b,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,7,IN-S15-AC-2008-32,Nongstoin,meghalaya,1,3,2013,WLL,src-5a1b3a8e1619|src-cacdb2a7ec2f|src-ea20b374916b,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,8,IN-S15-AC-2008-33,Rambrai jyrngam,meghalaya,1,3,2013,WLL,src-5a1b3a8e1619|src-cacdb2a7ec2f|src-ea20b374916b,computed_from_canonical_winner_rows
parties.IN.HSPDP,assembly,9,IN-S15-AC-2008-36,Mawkyrwat,meghalaya,1,3,2018,LWL,src-5a1b3a8e1619|src-cacdb2a7ec2f|src-ea20b374916b,computed_from_canonical_winner_rows
parties.IN.ICJ,assembly,1,IN-S24-AC-1976-26,SAHASWAN,uttar-pradesh,1,9,1985,LLLWLLLLL,src-183b4a86ce1d|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.ICJ,assembly,2,IN-S24-AC-1976-210,DOABA,uttar-pradesh,1,10,1985,LLLWLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.ICJ,assembly,3,IN-S24-AC-1976-214,MOHAMMADABAD,uttar-pradesh,1,10,1985,LLLWLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.ICJ,assembly,4,IN-S24-AC-1976-32,AONLA,uttar-pradesh,1,10,1985,LLLWLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.ICJ,assembly,5,IN-S24-AC-1976-35,BAREILLY CANTONMENT,uttar-pradesh,1,10,1985,LLLWLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,1,IN-S11-AC-1976-22,BALUSSERI,kerala,2,8,1996,LLWLLWLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,2,IN-S03-AC-1976-39,JALESWAR,assam,1,6,1983,LWLLLL,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,3,IN-S03-AC-1976-81,LAHARIGHAT,assam,1,6,1985,LWLLLL,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,4,IN-S11-AC-1976-11,EDAKKAD,kerala,1,6,1982,LWLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-aeaa90663876,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,5,IN-S03-AC-1976-15,KATIGORA,assam,1,7,1985,LLWLLLL,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,6,IN-S03-AC-1976-27,BILASIPARA EAST,assam,1,7,1985,LLWLLLL,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,7,IN-S03-AC-1976-29,KOKRAJHAR WEST,assam,1,7,1985,LLWLLLL,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,8,IN-S03-AC-1976-88,SAMAGURI,assam,1,7,1983,LWLLLLL,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,9,IN-S12-AC-1976-1,SHEOPUR,madhya-pradesh,1,7,1985,LLWLLLL,src-111d478574b6|src-6e6cad8b2a5a|src-8b743f01b7a6|src-9e1d103bc77f|src-a0def80f7558|src-a76e2b860fd0|src-ab19651149c6,computed_from_canonical_winner_rows
parties.IN.ICS,assembly,10,IN-S13-AC-1976-283,RADHANAGARI,maharashtra,1,7,1985,LLWLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-b96bca4d5290|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,1,IN-S11-AC-1976-22,BALUSSERI,kerala,2,8,1991,LLLWWLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,2,IN-S14-AC-1976-22,WANGOI,manipur,1,5,1990,LLWLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-b2eeb28b5a24|src-dbe5e5b8729b,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,3,IN-S14-AC-1976-19,PATSOI,manipur,1,6,1990,LLWLLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-b2eeb28b5a24|src-dbe5e5b8729b|src-f93a139da605,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,4,IN-S11-AC-1976-74,PALLURUTHY,kerala,1,7,1987,LLWLLLL,src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,5,IN-S14-AC-1976-46,SAIKUL,manipur,1,7,1990,LLWLLLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-b2eeb28b5a24|src-d94c4278aaa1|src-dbe5e5b8729b|src-f93a139da605,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,6,IN-S14-AC-1976-57,HENGLEP,manipur,1,7,1990,LLWLLLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-b2eeb28b5a24|src-d94c4278aaa1|src-dbe5e5b8729b|src-f93a139da605,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,7,IN-S11-AC-1976-106,KALLOOPPARA,kerala,1,8,1987,LLLWLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,8,IN-S11-AC-1976-108,CHENGANNUR,kerala,1,8,1987,LLLWLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,9,IN-S11-AC-1976-136,TRIVANDRUM EAST,kerala,1,8,1987,LLLWLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.ICS_SCS,assembly,10,IN-S11-AC-1976-45,OTTAPALAM,kerala,1,8,1991,LLLLWLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.IML,assembly,1,IN-S11-AC-1976-25,CALICUT- II,kerala,2,7,1982,WWLLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.IML,assembly,2,IN-S11-AC-1976-27,KUNNAMANGALAM,kerala,2,7,1982,WWLLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.IML,assembly,3,IN-S11-AC-1976-19,MEPPAYUR,kerala,2,8,1982,LWWLLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.IML,assembly,4,IN-S11-AC-1976-11,EDAKKAD,kerala,1,6,1980,WLLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-aeaa90663876,computed_from_canonical_winner_rows
parties.IN.IML,assembly,5,IN-S11-AC-1976-13,PERINGALAM,kerala,1,8,1982,LLWLLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.IML,assembly,6,IN-S11-AC-1976-73,MATTANCHERRY,kerala,1,8,1980,LWLLLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-99bc11843e59|src-9e26df038e24|src-aeaa90663876|src-b71794c93281,computed_from_canonical_winner_rows
parties.IN.INC,assembly,1,IN-S06-AC-1976-130,MAHUDHA,gujarat,10,11,2007,WWWWLWWWWWW,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.INC,assembly,2,IN-S06-AC-1976-139,BHADRAN,gujarat,10,11,2007,WWWWLWWWWWW,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.INC,assembly,3,IN-S06-AC-1976-138,BORSAD,gujarat,9,11,2007,WLWWLWWWWWW,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.INC,assembly,4,IN-S13-AC-1976-267,KARAD SOUTH,maharashtra,8,9,2004,WWWLWWWWW,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC,assembly,5,IN-S06-AC-1976-161,NIJHAR,gujarat,8,10,2007,WWWLWWLWWW,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.INC,assembly,6,IN-S13-AC-1976-134,NAGPUR EAST,maharashtra,8,10,2004,WWWLLWWWWW,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC,assembly,7,IN-S13-AC-1976-88,KUSUMBA,maharashtra,8,10,2004,WWWLLWWWWW,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC,assembly,8,IN-S06-AC-1976-103,KHEDBRAHMA,gujarat,8,11,2007,WWWLLWLWWWW,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.INC,assembly,9,IN-S06-AC-1976-112,JHALOD,gujarat,8,11,2007,WLWWLWWWWLW,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.INC,assembly,10,IN-S06-AC-1976-127,UMRETH,gujarat,8,11,2007,WWWWLWLWWLW,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.INC,parliament,1,IN-PC-2008-S04-10,Kishanganj,bihar,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,2,IN-PC-2008-S11-12,Ernakulam,kerala,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,3,IN-PC-2008-S11-16,Mavelikkara,kerala,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,4,IN-PC-2008-S11-17,Pathanamthitta,kerala,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,5,IN-PC-2008-S11-20,Thiruvananthapuram,kerala,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,6,IN-PC-2008-S11-3,Vadakara,kerala,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,7,IN-PC-2008-S11-4,Wayanad,kerala,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,8,IN-PC-2008-S11-5,Kozhikode,kerala,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,9,IN-PC-2008-S19-4,Jalandhar,punjab,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC,parliament,10,IN-PC-2008-S19-7,Ludhiana,punjab,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,1,IN-S13-AC-1976-287,GADHINGLAJ,maharashtra,2,7,1980,WWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-b96bca4d5290|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,2,IN-S13-AC-1976-103,BULDHANA,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,3,IN-S13-AC-1976-106,MEHKAR,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,4,IN-S13-AC-1976-109,AKOT,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,5,IN-S13-AC-1976-110,BORGAON MANJU,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,6,IN-S13-AC-1976-111,AKOLA,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,7,IN-S13-AC-1976-112,BALAPUR,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,8,IN-S13-AC-1976-113,MEDSHI,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,9,IN-S13-AC-1976-114,WASHIM,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_I,assembly,10,IN-S13-AC-1976-116,MURTAJAPUR,maharashtra,2,10,1980,LLLWWLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,1,IN-S14-AC-1976-26,BISHENPUR,manipur,1,5,1980,WLLLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-b2eeb28b5a24|src-dbe5e5b8729b,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,2,IN-S14-AC-1976-4,KHETRIGAO,manipur,1,5,1980,WLLLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-d94c4278aaa1|src-dbe5e5b8729b,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,3,IN-S04-AC-1976-245,JAHANABAD,bihar,1,6,1980,LWLLLL,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,4,IN-S04-AC-1976-247,BELAGANJ,bihar,1,6,1980,LWLLLL,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,5,IN-S04-AC-1976-256,ATRI,bihar,1,6,1980,LWLLLL,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,6,IN-S11-AC-1976-110,PANDALAM,kerala,1,6,1980,LWLLLL,src-0ebe2677f04a|src-33ba3556a8f4|src-4ef9618d1761|src-6308bd3d63d5|src-9e26df038e24|src-aeaa90663876,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,7,IN-S14-AC-1976-13,SINGJAMEI,manipur,1,6,1980,WLLLLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-b2eeb28b5a24|src-d94c4278aaa1|src-dbe5e5b8729b,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,8,IN-S14-AC-1976-21,NAORIYA PAKHANGLAKPA,manipur,1,6,1980,WLLLLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-d94c4278aaa1|src-dbe5e5b8729b|src-f93a139da605,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,9,IN-S14-AC-1976-7,ANDRO,manipur,1,6,1980,WLLLLL,src-3ccbc5a99757|src-62c198f8f7f2|src-89ccba42f243|src-b2eeb28b5a24|src-d94c4278aaa1|src-dbe5e5b8729b,computed_from_canonical_winner_rows
parties.IN.INC_U,assembly,10,IN-S04-AC-1976-203,DUMRAON,bihar,1,7,1980,LWLLLLL,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.IND,assembly,1,IN-S10-AC-1976-196,KHANAPUR,karnataka,7,7,2004,WWWWWWW,src-1a69f6c8f902|src-5ea8e5f3b5d7|src-88c6bccce8b6|src-955b91b8705e|src-a1fd482c2f5b|src-a7d1336ded8d|src-cbafd828698c,computed_from_canonical_winner_rows
parties.IN.IND,assembly,2,IN-S03-AC-1976-64,PANERY,assam,6,7,2006,WLWWWWW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.IND,assembly,3,IN-S10-AC-1976-198,UCHAGAON,karnataka,6,7,2004,WWWWWLW,src-1a69f6c8f902|src-5ea8e5f3b5d7|src-88c6bccce8b6|src-955b91b8705e|src-a1fd482c2f5b|src-a7d1336ded8d|src-cbafd828698c,computed_from_canonical_winner_rows
parties.IN.IND,assembly,4,IN-S25-AC-1976-185,TARAKESWAR,west-bengal,6,7,2006,WWWWLWW,src-06ef30dd9958|src-4cf8378fae18|src-56fb5ea6721a|src-6fd9fd4654a9|src-8f3fd20e4fce|src-a875edf968c9|src-b03564ebb111,computed_from_canonical_winner_rows
parties.IN.IND,assembly,5,IN-S03-AC-1976-33,BIJNI,assam,5,5,2006,WWWWW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
