layer_id,level,entity_state,entity_district,entity_city,partition_path,format,crs,simplification_algorithm,simplification_tolerance_deg,original_feature_count,retained_feature_count,unkeyed_count,unkeyed_keys_json,size_bytes,source_id,notes,delimitation_vintage
boundaries.in.wards.state=in_s25.ulb=801682,ward,S25,,801682,boundaries/in/wards/state=in_s25/ulb=801682/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,25,25,0,,104765,src-a1dd899f902d,,
boundaries.in.wards.state=in_s25.ulb=801694,ward,S25,,801694,boundaries/in/wards/state=in_s25/ulb=801694/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,70228,src-a1dd899f902d,,
boundaries.in.wards.state=in_s25.ulb=801697,ward,S25,,801697,boundaries/in/wards/state=in_s25/ulb=801697/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,24,24,0,,143796,src-a1dd899f902d,,
boundaries.in.wards.state=in_s25.ulb=801708,ward,S25,,801708,boundaries/in/wards/state=in_s25/ulb=801708/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,28,28,0,,157995,src-a1dd899f902d,,
boundaries.in.wards.state=in_s25.ulb=801718,ward,S25,,801718,boundaries/in/wards/state=in_s25/ulb=801718/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,134039,src-a1dd899f902d,,
boundaries.in.wards.state=in_s25.ulb=801727,ward,S25,,801727,boundaries/in/wards/state=in_s25/ulb=801727/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,107507,src-a1dd899f902d,,
boundaries.in.wards.state=in_s25.ulb=801728,ward,S25,,801728,boundaries/in/wards/state=in_s25/ulb=801728/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,29,29,0,,113195,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801910,ward,S26,,801910,boundaries/in/wards/state=in_s26/ulb=801910/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,22090,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801911,ward,S26,,801911,boundaries/in/wards/state=in_s26/ulb=801911/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,39416,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801912,ward,S26,,801912,boundaries/in/wards/state=in_s26/ulb=801912/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,22,22,0,,71685,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801913,ward,S26,,801913,boundaries/in/wards/state=in_s26/ulb=801913/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,16115,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801914,ward,S26,,801914,boundaries/in/wards/state=in_s26/ulb=801914/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,34590,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801915,ward,S26,,801915,boundaries/in/wards/state=in_s26/ulb=801915/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,15397,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801916,ward,S26,,801916,boundaries/in/wards/state=in_s26/ulb=801916/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,40,40,0,,140102,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801917,ward,S26,,801917,boundaries/in/wards/state=in_s26/ulb=801917/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,57470,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801918,ward,S26,,801918,boundaries/in/wards/state=in_s26/ulb=801918/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,53953,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801919,ward,S26,,801919,boundaries/in/wards/state=in_s26/ulb=801919/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,28888,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801920,ward,S26,,801920,boundaries/in/wards/state=in_s26/ulb=801920/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,51067,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801921,ward,S26,,801921,boundaries/in/wards/state=in_s26/ulb=801921/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,16480,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801922,ward,S26,,801922,boundaries/in/wards/state=in_s26/ulb=801922/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,21813,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801923,ward,S26,,801923,boundaries/in/wards/state=in_s26/ulb=801923/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,18,18,0,,32031,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801924,ward,S26,,801924,boundaries/in/wards/state=in_s26/ulb=801924/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,23161,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801925,ward,S26,,801925,boundaries/in/wards/state=in_s26/ulb=801925/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,18704,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801926,ward,S26,,801926,boundaries/in/wards/state=in_s26/ulb=801926/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,43096,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801927,ward,S26,,801927,boundaries/in/wards/state=in_s26/ulb=801927/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,48,48,0,,86052,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801928,ward,S26,,801928,boundaries/in/wards/state=in_s26/ulb=801928/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,27277,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801929,ward,S26,,801929,boundaries/in/wards/state=in_s26/ulb=801929/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,52907,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801930,ward,S26,,801930,boundaries/in/wards/state=in_s26/ulb=801930/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,20906,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801931,ward,S26,,801931,boundaries/in/wards/state=in_s26/ulb=801931/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,21691,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801932,ward,S26,,801932,boundaries/in/wards/state=in_s26/ulb=801932/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,26392,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801933,ward,S26,,801933,boundaries/in/wards/state=in_s26/ulb=801933/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,56239,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801934,ward,S26,,801934,boundaries/in/wards/state=in_s26/ulb=801934/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,28056,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801935,ward,S26,,801935,boundaries/in/wards/state=in_s26/ulb=801935/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,14566,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801936,ward,S26,,801936,boundaries/in/wards/state=in_s26/ulb=801936/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13791,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801937,ward,S26,,801937,boundaries/in/wards/state=in_s26/ulb=801937/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,14795,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801938,ward,S26,,801938,boundaries/in/wards/state=in_s26/ulb=801938/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,18629,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801939,ward,S26,,801939,boundaries/in/wards/state=in_s26/ulb=801939/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,48,48,0,,183249,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801940,ward,S26,,801940,boundaries/in/wards/state=in_s26/ulb=801940/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,38705,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801941,ward,S26,,801941,boundaries/in/wards/state=in_s26/ulb=801941/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,18,18,0,,17784,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801942,ward,S26,,801942,boundaries/in/wards/state=in_s26/ulb=801942/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,19814,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801943,ward,S26,,801943,boundaries/in/wards/state=in_s26/ulb=801943/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,12314,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801944,ward,S26,,801944,boundaries/in/wards/state=in_s26/ulb=801944/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,12820,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801945,ward,S26,,801945,boundaries/in/wards/state=in_s26/ulb=801945/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,22895,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801946,ward,S26,,801946,boundaries/in/wards/state=in_s26/ulb=801946/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,26310,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801947,ward,S26,,801947,boundaries/in/wards/state=in_s26/ulb=801947/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,21,21,0,,19275,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801948,ward,S26,,801948,boundaries/in/wards/state=in_s26/ulb=801948/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,14,14,0,,13043,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801949,ward,S26,,801949,boundaries/in/wards/state=in_s26/ulb=801949/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,67,67,0,,110353,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801950,ward,S26,,801950,boundaries/in/wards/state=in_s26/ulb=801950/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,25,25,0,,21436,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801951,ward,S26,,801951,boundaries/in/wards/state=in_s26/ulb=801951/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,20481,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801952,ward,S26,,801952,boundaries/in/wards/state=in_s26/ulb=801952/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,23660,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801953,ward,S26,,801953,boundaries/in/wards/state=in_s26/ulb=801953/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,12470,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801954,ward,S26,,801954,boundaries/in/wards/state=in_s26/ulb=801954/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,14314,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801955,ward,S26,,801955,boundaries/in/wards/state=in_s26/ulb=801955/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,27,27,0,,35139,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801956,ward,S26,,801956,boundaries/in/wards/state=in_s26/ulb=801956/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13244,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801957,ward,S26,,801957,boundaries/in/wards/state=in_s26/ulb=801957/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,18,18,0,,14448,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801958,ward,S26,,801958,boundaries/in/wards/state=in_s26/ulb=801958/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,14626,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801959,ward,S26,,801959,boundaries/in/wards/state=in_s26/ulb=801959/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13136,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801960,ward,S26,,801960,boundaries/in/wards/state=in_s26/ulb=801960/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13816,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801961,ward,S26,,801961,boundaries/in/wards/state=in_s26/ulb=801961/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,15717,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801962,ward,S26,,801962,boundaries/in/wards/state=in_s26/ulb=801962/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,15318,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801963,ward,S26,,801963,boundaries/in/wards/state=in_s26/ulb=801963/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,15367,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801964,ward,S26,,801964,boundaries/in/wards/state=in_s26/ulb=801964/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,15595,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801965,ward,S26,,801965,boundaries/in/wards/state=in_s26/ulb=801965/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,38310,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801966,ward,S26,,801966,boundaries/in/wards/state=in_s26/ulb=801966/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,37173,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801967,ward,S26,,801967,boundaries/in/wards/state=in_s26/ulb=801967/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,16944,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801968,ward,S26,,801968,boundaries/in/wards/state=in_s26/ulb=801968/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13081,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801969,ward,S26,,801969,boundaries/in/wards/state=in_s26/ulb=801969/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,30983,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801970,ward,S26,,801970,boundaries/in/wards/state=in_s26/ulb=801970/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,22,22,0,,77354,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801971,ward,S26,,801971,boundaries/in/wards/state=in_s26/ulb=801971/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,31058,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801972,ward,S26,,801972,boundaries/in/wards/state=in_s26/ulb=801972/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,17757,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801973,ward,S26,,801973,boundaries/in/wards/state=in_s26/ulb=801973/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,31646,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801975,ward,S26,,801975,boundaries/in/wards/state=in_s26/ulb=801975/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,70,70,0,,120130,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801978,ward,S26,,801978,boundaries/in/wards/state=in_s26/ulb=801978/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,17087,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801979,ward,S26,,801979,boundaries/in/wards/state=in_s26/ulb=801979/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,12129,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801980,ward,S26,,801980,boundaries/in/wards/state=in_s26/ulb=801980/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,18447,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801981,ward,S26,,801981,boundaries/in/wards/state=in_s26/ulb=801981/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,27,27,0,,32965,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801982,ward,S26,,801982,boundaries/in/wards/state=in_s26/ulb=801982/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,25623,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801983,ward,S26,,801983,boundaries/in/wards/state=in_s26/ulb=801983/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,17273,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801984,ward,S26,,801984,boundaries/in/wards/state=in_s26/ulb=801984/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,19649,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801985,ward,S26,,801985,boundaries/in/wards/state=in_s26/ulb=801985/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,12831,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801986,ward,S26,,801986,boundaries/in/wards/state=in_s26/ulb=801986/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,39550,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801987,ward,S26,,801987,boundaries/in/wards/state=in_s26/ulb=801987/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,21569,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801988,ward,S26,,801988,boundaries/in/wards/state=in_s26/ulb=801988/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,15072,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801989,ward,S26,,801989,boundaries/in/wards/state=in_s26/ulb=801989/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,26489,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801990,ward,S26,,801990,boundaries/in/wards/state=in_s26/ulb=801990/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,24,24,0,,24035,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801991,ward,S26,,801991,boundaries/in/wards/state=in_s26/ulb=801991/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,51,51,0,,153698,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801992,ward,S26,,801992,boundaries/in/wards/state=in_s26/ulb=801992/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,14811,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801993,ward,S26,,801993,boundaries/in/wards/state=in_s26/ulb=801993/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13578,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801994,ward,S26,,801994,boundaries/in/wards/state=in_s26/ulb=801994/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,37879,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801995,ward,S26,,801995,boundaries/in/wards/state=in_s26/ulb=801995/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,64521,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801996,ward,S26,,801996,boundaries/in/wards/state=in_s26/ulb=801996/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,21843,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801997,ward,S26,,801997,boundaries/in/wards/state=in_s26/ulb=801997/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,21,21,0,,39373,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801998,ward,S26,,801998,boundaries/in/wards/state=in_s26/ulb=801998/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,86888,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=801999,ward,S26,,801999,boundaries/in/wards/state=in_s26/ulb=801999/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,18345,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802000,ward,S26,,802000,boundaries/in/wards/state=in_s26/ulb=802000/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,14347,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802002,ward,S26,,802002,boundaries/in/wards/state=in_s26/ulb=802002/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,19082,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802003,ward,S26,,802003,boundaries/in/wards/state=in_s26/ulb=802003/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,28094,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802004,ward,S26,,802004,boundaries/in/wards/state=in_s26/ulb=802004/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,19941,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802005,ward,S26,,802005,boundaries/in/wards/state=in_s26/ulb=802005/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,24,24,0,,24386,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802006,ward,S26,,802006,boundaries/in/wards/state=in_s26/ulb=802006/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,18951,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802007,ward,S26,,802007,boundaries/in/wards/state=in_s26/ulb=802007/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,40,40,0,,60649,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802008,ward,S26,,802008,boundaries/in/wards/state=in_s26/ulb=802008/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,70,70,0,,121364,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802009,ward,S26,,802009,boundaries/in/wards/state=in_s26/ulb=802009/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,60,60,0,,214504,src-a1dd899f902d,,
boundaries.in.wards.state=in_s26.ulb=802010,ward,S26,,802010,boundaries/in/wards/state=in_s26/ulb=802010/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,14,14,0,,19696,src-a1dd899f902d,,
