external_key,external_short,external_full,proposed_party_id,current_party_id,action,n_oracles_present,n_oracles_agreeing,oracles_agreeing,oracles_disagreeing,verdict,curator_note,curator_source_id
15990,ETMK,Ezhuchi Tamilargal Munnetra Kazhagam,parties.IN.EZHUCHI_TAMILARGAL_MUNNETRA_KAZHAGAM,parties.IN.EZHUCHI_TAMILARGAL_MUNNETRA_KAZHAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
650,FBL,All India Forward Block (Marxist),parties.IN.FBL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10245,FB(S),Forward Bloc (Socialist),parties.IN.FB_S,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3044,FCI,Federal Congress of India,parties.IN.FCI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3048,FDDP,Federal Democratic Party,parties.IN.FDDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3063,FDLP,Forward Democratic Labour Party,parties.IN.FDLP,parties.IN.FDLP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8316,FIP,The Future India Party,parties.IN.FIP,parties.IN.FIP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24954,FJKSP,Fauji Kisan Party,parties.IN.FJKSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3042,FJP,Fauji Janta Party,parties.IN.FJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10285,FOS,FEDERATION OF SABHAS,parties.IN.FOS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24499,FPI,Freethought Party of India,parties.IN.FPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3049,FPM,Federal Party of Manipur,parties.IN.FPM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3076,GaAP,Gareeb Aadmi Party,parties.IN.GAAP,parties.IN.GAAP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24361,GAGUP,Garvi Gujarat Party,parties.IN.GAGUP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3064,GPI,Ganasangam Party of India,parties.IN.GANASANGAM_PARTY_OF_INDIA,parties.IN.GANASANGAM_PARTY_OF_INDIA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3071,GAPP,Gandhiyan Peoples Party,parties.IN.GAPP,parties.IN.GAPP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3087,GaRPa,Garib Raj Party,parties.IN.GARPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3083,GASP,Gareeb Samana Party,parties.IN.GASP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10289,GAVP,GUJARAT ADIJATI VIKASH PAKSH,parties.IN.GAVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3111,GBS,Gomantak Bahujan Samaj Parishad,parties.IN.GBS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17976,GCMM,Expanded Party name not released by the ECI,parties.IN.GCMM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17977,GDF,Expanded Party name not released by the ECI,parties.IN.GDF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3152,GDP,Gorkha Democratic Front,parties.IN.GDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3065,GEkP,Gandhi Ekta Party,parties.IN.GEKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3096,GFP,Goa Forward Party,parties.IN.GFP,parties.IN.GFP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3129,GGP,Gondvana Gantantra Party,parties.IN.GGP,parties.IN.GGP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3072,GGS,Gantantric Gana Sammelan,parties.IN.GGS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10306,GIP,GOLDEN INDIA PARTY,parties.IN.GIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3163,GJCP,Gujarat Jan Chetna Party,parties.IN.GJCP,parties.IN.GJCP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3086,GJDS,Garib Janta Dal (Secular),parties.IN.GJDS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10308,GJJP,GUJARAT JANTA PARISHAD,parties.IN.GJJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24955,GJKP,Gareeb Jankranti Party,parties.IN.GJKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3166,GJL,Gujarat League,parties.IN.GJL,parties.IN.GJL,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3085,GJNP,Garib Janshakti Party,parties.IN.GJNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10309,GJP,Gujarat Janata Parishad,parties.IN.GJP,parties.IN.GJP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24363,GJPP,Gujarat Janta Panchayat Party,parties.IN.GJPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3067,GKC,GANDHI KAMARAJ NATIONAL CONGRESS,parties.IN.GKC,parties.IN.GKC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3082,GKP,Gareeb Kranti Party,parties.IN.GKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10310,GL,GORKHA LEAGUE,parties.IN.GL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3112,GLP,Gomant Lok Party,parties.IN.GLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3070,GMI,Gandhiya Makkal Iyakkam,parties.IN.GMI,parties.IN.GMI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
10312,GMK,Grama Munnetra Kazhagam,parties.IN.GMK,parties.IN.GMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3169,GMM,Guru Chand Mukti Morcha,parties.IN.GMM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3146,GMS,Gondwana Mukti Sena,parties.IN.GMS,parties.IN.GMS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3091,GNC,Garo National Council,parties.IN.GNC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10319,GNLF,Gorakha National Liberation Front,parties.IN.GNLF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3143,GNP,GONDVANA PARTY,parties.IN.GNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15999,GOA,Goemcarancho Otrec Astro,parties.IN.GOA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3154,GOJAM,Gorkha Janmukti Morcha,parties.IN.GOJAM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3110,GokMK,Gokula Makkal Katchi,parties.IN.GOKMK,parties.IN.GOKMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3097,GoPrP,Goa Praja Party,parties.IN.GOPRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10323,GP,GANTANTRA PARISHAD,parties.IN.GP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10324,GPI,GREEN PARTY OF INDIA,parties.IN.GPI,parties.IN.GPI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3167,GPP,Gujarat Parivartan Party,parties.IN.GPP,parties.IN.GPP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16005,grac,Gorkha Rashtriya Congress,parties.IN.GRAC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10325,GRC,Gandhiwadi Rashtriya Congress,parties.IN.GRC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3099,GRCP,Goa Rajiv Congress Party,parties.IN.GRCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10326,GRIP,Great India Party,parties.IN.GRIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3104,GSM,Goa Suraksha Manch,parties.IN.GSM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3084,GSP,Gareebjan Samaj Party,parties.IN.GSP,parties.IN.GSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3089,GSPS,Garib Samaj Party (Shoshit),parties.IN.GSPS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3100,GSRP,Goa Su-raj Party,parties.IN.GSRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3090,GVIP,Garib Vikas Party,parties.IN.GVIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3105,GVP,Goa Vikas Party,parties.IN.GVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10331,GYVP,Gujarat Yuva Vikas Party,parties.IN.GYVP,parties.IN.GYVP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3192,HaLP,Haryana Lokhit Party,parties.IN.HALP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3175,HAMJANPA,Hamari Janmanch Party,parties.IN.HAMJANPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3285,HAMS,Hindustani Awam Morcha (Secular),parties.IN.HAM_SECULAR,parties.IN.HAM_SECULAR,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3174,HAPa,Hamari Apni Party,parties.IN.HAPA,parties.IN.HAPA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
17560,HBP,Hum Bhartiya Party,parties.IN.HBP,parties.IN.HBP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3223,HCP,Hind Congress Party,parties.IN.HCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3178,HCYM,Haryana Chhatra Yuva Morcha,parties.IN.HCYM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3171,HD,Hamara Dal,parties.IN.HD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10332,HDVP,Hind Vikas Party,parties.IN.HDVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10335,HEAP,Hindu Ekta Andolan Party,parties.IN.HEAP,parties.IN.HEAP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16012,HEP,Hindustan Ekta Party,parties.IN.HEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3179,HF,HARYANA FRONT,parties.IN.HF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24367,HIMJKP,Himachal Jan Kranti Party,parties.IN.HIMJKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3282,HINUP,Hindustan Utthan Party,parties.IN.HINUP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10336,HIP,HINDUSTAN INQUALAB PARTY,parties.IN.HIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3302,HiPPa,Hindusthan Praja Paksha,parties.IN.HIPPA,parties.IN.HIPPA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3219,HiSP,Himachal Swabhiman Party,parties.IN.HISP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3287,HISWP,Hindustani Swaraj Party,parties.IN.HISWP,parties.IN.HISWP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3249,HJ,Hindustan Janmorcha,parties.IN.HJ,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3227,hjc,Hind Jan Congress,parties.IN.HJC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3185,HJCBL,Haryana Janhit Congress (BL),parties.IN.HJCBL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3180,HJCPV,Haryana Jan Chetna Party (V),parties.IN.HJCPV,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3182,HJD,Haryana Janrakshak Dal,parties.IN.HJD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10338,HJP,Hul Jharkhand,parties.IN.HJP,parties.IN.HJP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6206,HJS,Progressive Hull Jharkhand Party (Shibu Group),parties.IN.HJS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16018,hkd,Hindustan Kranti Dal,parties.IN.HKD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3311,HKIP,Hum Kisan Party,parties.IN.HKIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10349,HKMP,Hind Kisan Mazdoor Party,parties.IN.HKMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3217,HKP,HIMACHAL KRANTI PARTY,parties.IN.HKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3271,HKRD,Hindustan Krantikari Dal,parties.IN.HKRD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
274,HKSP,AKHIL BHARATIYA HINDUSTANI KRANTIKARI SAMAJWADI PAR,parties.IN.HKSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10354,HLD(R),HARYANA LOK DAL (RASTRIYA),parties.IN.HLD_R,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3218,HLP,Himachal Lokhit Party,parties.IN.HLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10355,HLS,HARIYANA LOK SAMITI,parties.IN.HLS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10356,HM,Hind Morcha,parties.IN.HM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18201,HMRD,Hardam Manavtawadi Rashtriya Dal,parties.IN.HMRD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17265,HMSKP,Hamro Sikkim Party,parties.IN.HMSKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3172,HMSP,Hamara Sahara Party,parties.IN.HMSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3288,HND,Hindustan Nirman Dal,parties.IN.HND,parties.IN.HND,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24957,HNDUAWMMNC,Hindustani Awam Manch (United),parties.IN.HNDUAWMMNC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10378,HNP,HIND NATIONAL PARTY,parties.IN.HNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3304,HPC,Hmar Peoples Convention,parties.IN.HPC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10381,HPI,HUMNIST PARTY OF INDIA,parties.IN.HPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10383,HPP,HINDU PRAJA PARTY,parties.IN.HPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3206,HPU,HILL PEOPLE UNION,parties.IN.HPU,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3189,HRKD,Haryana Kranti Dal,parties.IN.HRKD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8561,HRPI,XXX,parties.IN.HRPI,parties.IN.HRPI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3232,HRS,Hind Raksha Sena,parties.IN.HRS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24956,HSAP,Hindustan Sampoorna Azad Party,parties.IN.HSAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16022,HSCP,Hindustan Swaraj Congress Party,parties.IN.HSCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
14770,HSD,Hindustani Shoshit Dal,parties.IN.HSD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10385,HSH,Hindu Shiv Sena (A.K. Brahmbatt),parties.IN.HSH,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3281,HSKP,Hindustan Suraksha Party,parties.IN.HSKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3199,HSP,Haryana Swantra Party,parties.IN.HSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3208,HSPDP,Hill State People's Democratic Party,parties.IN.HSPDP,parties.IN.HSPDP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3278,HSPS(B),Hindustan Samajwadi Prajatantar Sena (Bharat),parties.IN.HSPS_B,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10387,HSS,HINDU SHIV SENA,parties.IN.HSS,parties.IN.HSS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24348,,Humanity Universal Motion Party,parties.IN.HUMANITY_UNIVERSAL_MOTION_PARTY,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3313,HuSP,Hum Sabki Party,parties.IN.HUSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10389,HVC,Himachal Vikas Congress,parties.IN.HVC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16023,HVD,Hindustan Vikas Dal,parties.IN.HVD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10391,HVP,Haryana Vikas Party,parties.IN.HVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3334,IAL,INDIAN AWAMI LEAGUE,parties.IN.IAL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10396,IBSP,Indian Bahujan Samajwadi Party,parties.IN.IBSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16060,IBSPK,Indian Bahujan Sandesh Party (Kanshiram),parties.IN.IBSPK,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3338,IBusP,Indian Business Party,parties.IN.IBUSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3340,ICF,Indian Christian Front,parties.IN.ICF,parties.IN.ICF,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
15232,ICJ,INDIAN CONGRESS (J),parties.IN.ICJ,parties.IN.ICJ,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
10400,ICJ(TG),INDIAN CONGRESS (J) TRIKHA GROUP,parties.IN.ICJ_TG,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3344,ICP,Indian Christian Secular Party,parties.IN.ICP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3372,ICS,Indian Congres (Socialist),parties.IN.ICS,parties.IN.ICS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3342,ICSP,Indian Christian Secular Party,parties.IN.ICSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3411,ICS(SCS),India Congress (Socialist- Sarat Chandra Sinha),parties.IN.ICS_SCS,parties.IN.ICS_SCS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
10440,IDP,Indian Democratic Party,parties.IN.IDP,parties.IN.IDP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
10441,IDPP,INDIAN DEMOCRATIC PEOPLE'S PARTY,parties.IN.IDPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24400,IDRP,Indian Democratic Republican Front,parties.IN.IDRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3417,IDSP,Indian Democratic Socialist Party,parties.IN.IDSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3998,IEMC,Ittehad-E-Millait Council,parties.IN.IEMC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3418,IEP,Indian Ekta Party,parties.IN.IEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3958,IF,Indians Front,parties.IN.IF,parties.IN.IF,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3420,IFDP,Indian Federal Democratic Party,parties.IN.IFDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3328,IFT,INDIA FARMERS AND TAILERS PARTY,parties.IN.IFT,parties.IN.IFT,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
14795,IGL,INDIAN GORKHA LEAGUE,parties.IN.IGL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16063,igp,Indian Gandhiyan Party,parties.IN.IGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3424,IIC(R),Indian Indira Congress (R),parties.IN.IIC_R,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3969,IJK,Indiya Jananayaka Katchi,parties.IN.IJK,parties.IN.IJK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3430,IJP,ALL INDIA JUSTICE PARTY,parties.IN.IJP,parties.IN.IJP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16065,IKL,Indian Krantikari Lehar,parties.IN.IKL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24413,IMK,Ilantamilar Munnani Kazhagam,parties.IN.ILANTAMILAR_MUNNANI_KAZHAGAM,parties.IN.ILANTAMILAR_MUNNANI_KAZHAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8562,ILC,XXX,parties.IN.ILC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10467,ILP,INDIAN LABOUR PARTY,parties.IN.ILP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3457,ILP(AP),Indian Labour Party (Ambedkar Phule),parties.IN.ILP_AP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10468,IML,ALL INDIA MUSLIM LEAGUE,parties.IN.IML,parties.IN.IML,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24695,IMPP,Indian Minorities Political Party,parties.IN.IMPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3482,INC,CONGRESS,parties.IN.INC,parties.IN.INC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3875,INCP,Indian New Congress Party,parties.IN.INCP,parties.IN.INCP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
10806,INC(O),INDIAN NATIONAL CONGRESS (O) ANTI MERGER GROUP,parties.IN.INC_O,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3823,INC(U),Indian National Congress (U),parties.IN.INC_U,parties.IN.INC_U,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
10809,IND,Independent,parties.IN.IND,parties.IN.IND,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24316,,Indhia Kudiarasu Katchi,parties.IN.INDHIA_KUDIARASU_KATCHI,parties.IN.INDHIA_KUDIARASU_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3327,IDMMK,India Dravida Makkal Munnetra Katchi,parties.IN.INDIA_DRAVIDA_MAKKAL_MUNNETRA_KATCHI,parties.IN.INDIA_DRAVIDA_MAKKAL_MUNNETRA_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24501,INDPJC,Indian Praja Congress,parties.IN.INDPJC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24369,INDPP,Independent People’s Party,parties.IN.INDPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10827,INGP,Indian National Green Party,parties.IN.INGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3842,INL,Indian National League,parties.IN.INL,parties.IN.INL,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3863,INLD,Indian National Lok Da,parties.IN.INLD,parties.IN.INLD,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3837,INLP,Indian National Labour Party,parties.IN.INLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3329,INMMK,India Makkal Munnetra Katchi,parties.IN.INMMK,parties.IN.INMMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24500,INNP,Indian National Parivartan Party,parties.IN.INNP,parties.IN.INNP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3872,INP,INDIAN NATIONAL PARTY,parties.IN.INP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3962,INPT,Indigenious Nationalist Party of Twipra,parties.IN.INPT,parties.IN.INPT,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3880,IOP,Indian Oceanic Party,parties.IN.IOP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3985,IP,Insaf Party,parties.IN.IP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3331,IPBP,India Praja Bandhu Party,parties.IN.IPBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3890,IPC,Indian People??_S Congress,parties.IN.IPC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3891,IPCP,Indian People??_s Conference Party,parties.IN.IPCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10840,IPF,Indian People's Front,parties.IN.IPF,parties.IN.IPF,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3897,IPFB,Indian People's Forward Block,parties.IN.IPFB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3967,IPFT,Indigenous People's Front of Tripura,parties.IN.IPFT,parties.IN.IPFT,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3906,IPGP,Indian Peoples Green Party,parties.IN.IPGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3993,IPH,Islam Party Hind,parties.IN.IPH,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3974,IPI,Inqalab Party of India,parties.IN.IPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3881,IPP,Indian Peace Party,parties.IN.IPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3989,IPty,International Party,parties.IN.IPTY,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10851,IRF,INDIAN REPUBLICAN FRONT,parties.IN.IRF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24469,IRNP,Indian Rakshaka Nayakudu Party,parties.IN.IRNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
10853,ISC,INDIAN SECULAR CONGRESS,parties.IN.ISC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
14843,ISP,INDIAN SOCIALIST PARTY,parties.IN.ISP,parties.IN.ISP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16107,ISSP,Indian Savarn Samaj Party,parties.IN.ISSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3956,IUC,Indian Unity Centre,parties.IN.IUC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3952,IUML,Indian Union Muslim League,parties.IN.IUML,parties.IN.IUML,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3975,IVD,Inqalab Vikas Dal,parties.IN.IVD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
3959,IVP,Indians Victory Party,parties.IN.IVP,parties.IN.IVP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24432,JAAP,Jan Adesh Akshuni Sena,parties.IN.JAAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
4011,JaBhP,Jagrat Bharat Party,parties.IN.JABHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
4124,JAC,Jan Congress,parties.IN.JAC,parties.IN.JAC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
17070,JAJGP,Jana Jagruti Party,parties.IN.JAJGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
4134,JaKP,Jan Kranti Party(Rashtrawadi),parties.IN.JAKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24505,JALOP,Janhit Lokshahi Party,parties.IN.JALOP,parties.IN.JALOP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
4116,JAM,Jan Adhikar Manch,parties.IN.JAM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
4044,JAMP,Jai Manavta Party,parties.IN.JAMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
